Code,Name,Country,Exchange,Currency,Type,Isin
PTBAX,"PRINCIPAL LIFETIME 2020 FUND CLASS A",USA,NMFQS,USD,FUND,US74254U1016
PTBCX,"TAX-EXEMPT BOND FUND FORMERLY TAX-EXEMPT BOND FUND I CLASS C",USA,NMFQS,USD,FUND,
PTBD,"Pacer Trendpilot US Bond ETF",USA,"NYSE ARCA",USD,ETF,US69374H6421
PTBEX,"PUTNAM TAX EXEMPT INCOME FUND CLASS B SHARES",USA,NMFQS,USD,FUND,
PTBMX,"PRINCIPAL LIFETIME 2020 FUND R-3",USA,NMFQS,USD,FUND,US74253M5141
PTBPX,"PRINCIPAL LIFETIME 2020 FUND R-5",USA,NMFQS,USD,FUND,US74253M4805
PTBRY,"Bank Negara Indonesia Persero Tbk PT ADR",USA,PINK,USD,"Common Stock",US74441M1036
PTBS,"Potomac Bancshares Inc",USA,PINK,USD,"Common Stock",US7376431067
PTBSX,"PRINCIPAL LIFETIME 2020 FUND R-4",USA,NMFQS,USD,FUND,US74253M4987
PTBTQ,"Pope Talbot Inc",USA,OTCCE,USD,"Common Stock",US7328271009
PTBXX,"Putnam Money Market Fund",USA,NMFQS,USD,FUND,
PTC,"PTC Inc",USA,NASDAQ,USD,"Common Stock",US69370C1009
PTCAX,"PRINCIPAL LIFETIME 2030 FUND CLASS A",USA,NMFQS,USD,FUND,US74254U3095
PTCAY,"Chandra Asri Petrochemical Tbk PT ADR",USA,PINK,USD,"Common Stock",US69368N2099
PTCCX,"Putnam Tax Free High Yield Fd C Share",USA,NMFQS,USD,FUND,
PTCHF,"PureTech Health plc",USA,PINK,USD,"Common Stock",GB00BY2Z0H74
PTCIX,"PIMCO LONG-TERM CREDIT FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,US72201P6473
PTCMX,"PRINCIPAL LIFETIME 2030 FUND R-3",USA,NMFQS,USD,FUND,US74253M4490
PTCO,"PetroGas Co",USA,PINK,USD,"Common Stock",US71649B4005
PTCOX,"Performance Trust Strategic Bond Fund Class C",USA,NMFQS,USD,FUND,
PTCPX,"PRINCIPAL LIFETIME 2030 FUND R-5",USA,NMFQS,USD,FUND,US74253M4235
PTCRX,"Performance Trust Credit Fund Institutional Class Shares",USA,NMFQS,USD,FUND,
PTCSX,"PRINCIPAL LIFETIME 2030 FUND R-4",USA,NMFQS,USD,FUND,US74253M4318
PTCT,"PTC Therapeutics Inc",USA,NASDAQ,USD,"Common Stock",US69366J2006
PTDAX,"PRINCIPAL LIFETIME 2040 FUND CLASS A",USA,NMFQS,USD,FUND,US74254U5074
PTDEX,"PREDEX -",USA,NASDAQ,USD,FUND,
PTDIX,"PRINCIPAL LIFETIME 2040 FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US74253M3328
PTDJX,"PRINCIPAL LIFETIME 2040 FUND CLASS J",USA,NMFQS,USD,FUND,US74253M3401
PTDMX,"PRINCIPAL LIFETIME 2040 FUND R-3",USA,NMFQS,USD,FUND,US74253M3732
PTDPX,"PRINCIPAL LIFETIME 2040 FUND R-5",USA,NMFQS,USD,FUND,US74253M3575
PTDSX,"PRINCIPAL LIFETIME 2040 FUND R-4",USA,NMFQS,USD,FUND,US74253M3658
PTEAX,"TAX-EXEMPT BOND FUND FORMERLY TAX-EXEMPT BOND FUND I CLASS A",USA,NMFQS,USD,FUND,US74254V8028
PTEBX,"DREYFUS MUNICIPAL BOND OPPORTUNITY FUND CLASS A",USA,NMFQS,USD,FUND,US26201Y1073
PTEC,"Global X PropTech ETF",USA,NASDAQ,USD,ETF,US37960A5948
PTECX,"Putnam Tax Exempt Incm Fd C Share",USA,NMFQS,USD,FUND,
PTEEF,"Plaintree Systems Inc",USA,PINK,USD,"Common Stock",US72663E1064
PTEFF,"Pioneering Technology Corp",USA,PINK,USD,"Common Stock",
PTEFX,"PRINCIPAL LIFETIME 2050 FUND R-5",USA,NMFQS,USD,FUND,US74253M2825
PTEIQ,"PolarityTE Inc.",USA,PINK,USD,"Common Stock",
PTEIX,"PUTNAM NEW YORK TAX EXEMPT INCOME FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US74683Q3092
PTEL,"Pegasus Tel Inc",USA,PINK,USD,"Common Stock",
PTEN,"Patterson-UTI Energy Inc",USA,NASDAQ,USD,"Common Stock",US7034811015
PTEPX,"PUTNAM PENNSYLVANIA TAX EXEMPT INCOME FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US7468521023
PTERX,"PRINCIPAL LIFETIME 2050 FUND R-3",USA,NMFQS,USD,FUND,US74253M3161
PTESX,"PRINCIPAL LIFETIME 2050 FUND R-4",USA,NMFQS,USD,FUND,
PTEU,"Pacer Trendpilot European Index ETF",USA,BATS,USD,ETF,US69374H8088
PTEXX,"T. Rowe Price Tax-Exempt Money Fund Inc.",USA,NMFQS,USD,FUND,
PTEYX,"Putnam Tax Exempt Incm Fd Y Shs",USA,NMFQS,USD,FUND,
PTEZX,"PRUDENTIAL QMA LARGE-CAP CORE EQUITY FUND CLASS Z",USA,NMFQS,USD,FUND,
PTF,"Invesco DWA Technology Momentum ETF",USA,NASDAQ,USD,ETF,US46137V8110
PTFAX,"PIMCO FUNDAMENTAL ADVANTAGE ABSOLUTE RETURN STRATEGY FUND CLASS A",USA,NMFQS,USD,FUND,
PTFIX,"PUTNAM AMT-FREE MUNICIPAL FUND CLASS B SHARES",USA,NMFQS,USD,FUND,
PTFRX,"Putnam Tax Free High Yield Fund Class R6 Shares",USA,NMFQS,USD,FUND,
PTFSX,"PACIFIC CAPITAL TAX-FREE SHORT INTERMEDIATE SECURITIES FUND CLASS Y",USA,NMFQS,USD,FUND,
PTFYX,"Putnam Tax-Free High Yield Y",USA,NMFQS,USD,FUND,US7468728784
PTGAX,"PIMCO Total Return ESG Fund Class A",USA,NMFQS,USD,FUND,
PTGCX,"PIMCO Total Return ESG Fund Class C",USA,NMFQS,USD,FUND,
PTGX,"Protagonist Therapeutics Inc",USA,NASDAQ,USD,"Common Stock",US74366E1029
PTH,"Invesco DWA Healthcare Momentum ETF",USA,NASDAQ,USD,ETF,US46137V8524
PTHAX,"PUTNAM TAX-FREE HIGH YIELD FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US7468724072
PTHIF,"PT Solusi Bangun Indonesia Tbk",USA,PINK,USD,"Common Stock",
PTHIX,"DREYFUS HIGH YIELD FUND CLASS C",USA,NMFQS,USD,FUND,
PTHIY,"Solusi Bangun Indonesia Tbk PT ADR",USA,PINK,USD,"Common Stock",US69408Q1058
PTHR,"Pono Capital Three Inc. Class A Ordinary Shares",USA,NASDAQ,USD,"Common Stock",
PTHRF,"Pantheon Resources Plc",USA,PINK,USD,"Common Stock",
PTHRU,"Pono Capital Three Inc. Unit",USA,NASDAQ,USD,Unit,
PTHRW,"Pono Capital Three Inc. Warrant",USA,NASDAQ,USD,"Common Stock",
PTHYX,"PUTNAM TAX-FREE HIGH YIELD FUND CLASS B SHARES",USA,NMFQS,USD,FUND,
PTIAX,"PERFORMANCE TRUST STRATEGIC BOND FUND PERFORMANCE TRUST STRATEGIC BOND FUND",USA,NMFQS,USD,FUND,US89833W3943
PTIMX,"PERFORMANCE TRUST MUNICIPAL BOND FUND PERFORMANCE TRUST MUNICIPAL BOND FUND - INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US89833W1707
PTIN,"Pacer Trendpilot International ETF",USA,"NYSE ARCA",USD,ETF,US69374H6835
PTIPX,"PIMCO RAE Fundamental PLUS International",USA,NMFQS,USD,FUND,
PTITF,"PT Indosat Tbk",USA,PINK,USD,"Common Stock",
PTIX,"Protagenic Therapeutics",USA,NASDAQ,USD,"Common Stock",US74365N1037
PTIXW,"Protagenic Therapeutics Inc",USA,NASDAQ,USD,"Common Stock",
PTJSF,"PT Jasa Marga (Persero) Tbk",USA,PINK,USD,"Common Stock",
PTJSY,"Jasa Marga Persero Tbk PT ADR",USA,PINK,USD,"Common Stock",US69369T1060
PTKFF,"PT Kalbe Farma Tbk",USA,PINK,USD,"Common Stock",
PTKFY,"Kalbe Farma Tbk PT ADR",USA,PINK,USD,"Common Stock",US69368A1088
PTKIX,"T Rowe Price Total Return Fund I Cl",USA,NMFQS,USD,FUND,
PTLAX,"LOW DURATION FUND A",USA,NMFQS,USD,FUND,US6933904111
PTLC,"Pacer Trendpilot US Large Cap ETF",USA,BATS,USD,ETF,US69374H1059
PTLCX,"LOW DURATION FUND C",USA,NMFQS,USD,FUND,US6933903873
PTLDX,"LOW DURATION FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,US6933903048
PTLF,"Petlife Pharmaceuticals Inc",USA,PINK,USD,"Common Stock",US71639C1036
PTLKF,"PT Lippo Karawaci Tbk",USA,PINK,USD,"Common Stock",
PTLNX,"PIMCO LOW DURATION FUND I-3",USA,NMFQS,USD,FUND,
PTLO,"Portillo's Inc",USA,NASDAQ,USD,"Common Stock",US73642K1060
PTMAX,"PRUDENTIAL QMA LARGE-CAP CORE EQUITY FUND CLASS A",USA,NMFQS,USD,FUND,US74441J1007
PTMC,"Pacer Trendpilot US Mid Cap ETF",USA,BATS,USD,ETF,US69374H2040
PTMCX,"PRUDENTIAL QMA LARGE-CAP CORE EQUITY FUND CLASS C",USA,NMFQS,USD,FUND,
PTMEY,"Media Nusantara Citra Tbk PT ADR",USA,PINK,USD,"Common Stock",US69369J1088
PTMN,"Portman Ridge Finance Corp",USA,NASDAQ,USD,"Common Stock",US73688F2011
PTMQX,"Prudential QMA Large-Cap Core Equity Fun",USA,NMFQS,USD,FUND,
PTN,"Palatin Technologies Inc",USA,"NYSE MKT",USD,"Common Stock",US6960774031
PTNDF,"Vale Indonesia Tbk",USA,PINK,USD,"Common Stock",ID1000109309
PTNDY,"Vale Indonesia Tbk PT ADR",USA,PINK,USD,"Common Stock",US69368D1028
PTNJX,"PUTNAM NEW JERSEY TAX EXEMPT INCOME FUND CLASS A SHARES",USA,NMFQS,USD,FUND,US7469151077
PTNQ,"Pacer Trendpilot 100 ETF",USA,NASDAQ,USD,ETF,US69374H3030
PTNR,"Partner Communications Company Ltd",USA,NASDAQ,USD,"Common Stock",US70211M1099
PTNRY,"Partner Communications Company Ltd.",USA,PINK,USD,"Common Stock",
PTNUF,"Platina Resources Limited",USA,PINK,USD,"Common Stock",
PTNYF,"ParcelPal Technology Inc",USA,OTCQB,USD,"Common Stock",CA69938P1062
PTOAF,"Pieridae Energy Limited",USA,PINK,USD,"Common Stock",
PTOAX,"STOCKSPLUS TOTAL RETURN FUND A",USA,NMFQS,USD,FUND,US72200Q6200
PTOG,"Petrotech Oil & Gas",USA,OTCCE,USD,"Common Stock",US71677C1062
PTOI,"Plastic2Oil Inc",USA,PINK,USD,"Common Stock",US72759R1023
PTON,"Peloton Interactive Inc",USA,NASDAQ,USD,"Common Stock",US70614W1009
PTOP,"Peer To Peer Network",USA,PINK,USD,"Common Stock",US7054841033
PTOPX,"PIMCO STOCKSPLUS ABSOLUTE RETURN FUND CLASS P",USA,NMFQS,USD,FUND,US72201M5601
PTOS,"P2 Solar Inc",USA,PINK,USD,"Common Stock",
PTPI,"Petros Pharmaceuticals Inc",USA,NASDAQ,USD,"Common Stock",US71678J1007
PTPIF,"PT. Chandra Asri Petrochemical Tbk",USA,PINK,USD,"Common Stock",
PTPPX,"INTERNATIONAL FUND I R-5",USA,NMFQS,USD,FUND,
PTRAQ,"Proterra Inc",USA,NASDAQ,USD,"Common Stock",US74374T1097
PTRAX,"TOTAL RETURN FUND ADMINISTRATIVE",USA,NMFQS,USD,FUND,US6933907262
PTRB,"PGIM ETF Trust - PGIM Total Return Bond ETF",USA,"NYSE ARCA",USD,ETF,US69344A8009
PTRBX,"Putnam Absolute Return 300 - B",USA,NMFQS,USD,FUND,
PTRC,"Petro River Oil Corp",USA,PINK,USD,"Common Stock",US71647K3032
PTREX,"Putnam Absolute Return 300 Fd Cl R6",USA,NMFQS,USD,FUND,
PTRGX,"Putman Absolute Return 300 - C",USA,NMFQS,USD,FUND,US7467643562
PTRIX,"PIMCO MORTGAGE-BACKED SECURITIES FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,US6933915000
PTRKX,"Putman Absolute Return 300 - R",USA,NMFQS,USD,FUND,
PTRMX,"PERFORMANCE TRUST MUNICIPAL BOND FUND PERFORMANCE TRUST MUNICIPAL BOND FUND - RETAIL CLASS",USA,NMFQS,USD,FUND,
PTRNX,"Putman Absolute Return 300 - A",USA,NMFQS,USD,FUND,US7467643729
PTRQX,"PRUDENTIAL TOTAL RETURN BOND FUND CLASS Q",USA,NMFQS,USD,FUND,US74440B8845
PTRRX,"TOTAL RETURN FUND R",USA,NMFQS,USD,FUND,US72200Q8511
PTRRY,"Petro Rio S.A",USA,PINK,USD,"Common Stock",
PTRS,"Partners Bancorp",USA,NASDAQ,USD,"Common Stock",US70213Q1085
PTRSX,"PIMCO Total Return ESG Fund I-3",USA,NMFQS,USD,"Mutual Fund",
PTRUF,"Petrus Resources Ltd",USA,OTCQX,USD,"Common Stock",
PTRVF,"Petro Viking Energy Inc",USA,PINK,USD,"Common Stock",
PTRXX,"Money Market Obligations Trust - Federated Prime Cash Obligations Fund",USA,NMFQS,USD,FUND,
PTSAX,"TOTAL RETURN FUND III INSTITUTIONAL",USA,NMFQS,USD,FUND,US6933908666
PTSGX,"TOUCHSTONE SANDS CAPITAL SELECT GROWTH FUND CLASS Z",USA,NMFQS,USD,FUND,US89155H8198
PTSH,"PTS Inc",USA,PINK,USD,"Common Stock",US69366Q2049
PTSHX,"SHORT-TERM FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,US6933906017
PTSI,"PAM Transportation Services Inc",USA,NASDAQ,USD,"Common Stock",US6931491061
PTSIX,"PIMCO INTERNATIONAL FUNDAMENTAL INDEXPLUS AR STRATEGY FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US72201W6672
PTSNX,"PIMCO SHORT-TERM FUND I-3",USA,NMFQS,USD,FUND,
PTSOX,"PIMCO INTERNATIONAL FUNDAMENTAL INDEXPLUS AR STRATEGY FUND CLASS A",USA,NMFQS,USD,FUND,
PTSPX,"PIMCO SHORT-TERM FUND CLASS P",USA,NMFQS,USD,FUND,US72201M5940
PTSRX,"SHORT-TERM FUND R",USA,NMFQS,USD,FUND,US72200Q8776
PTSXX,"Money Market Obligations Trust - Federated Prime Cash Obligations Fund",USA,NMFQS,USD,FUND,
PTTAX,"TOTAL RETURN FUND A",USA,NMFQS,USD,FUND,US6933904459
PTTCX,"TOTAL RETURN FUND C",USA,NMFQS,USD,FUND,US6933904293
PTTEX,"Putnam Global Technology Fund Class R6 Shares",USA,NMFQS,USD,FUND,
PTTFX,"T Rowe Price Total Return Fund Investor",USA,NMFQS,USD,FUND,
PTTMF,"PT TIMAH Tbk",USA,PINK,USD,"Common Stock",
PTTN,"Patten Energy Solutions Group Inc",USA,OTCCE,USD,"Common Stock",US70343P1030
PTTNX,"PIMCO TOTAL RETURN FUND I-3",USA,NMFQS,USD,FUND,
PTTPX,"PIMCO TOTAL RETURN FUND CLASS P",USA,NMFQS,USD,FUND,US72201M5528
PTTRX,"TOTAL RETURN FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,US6933907007
PTTTS,"Palmetto Real Estate Trust",USA,PINK,USD,"Common Stock",
PTTWF,"Orange Polska S.A",USA,PINK,USD,"Common Stock",
PTTXX,"Money Market Obligations Trust - Federated Prime Cash Obligations Fund",USA,NMFQS,USD,FUND,
PTUIX,"PIMCO TOTAL RETURN FUND IV INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US72201W7175
PTUUF,"Purepoint Uranium Group Inc",USA,OTCQB,USD,"Common Stock",
PTUZX,"PIMCO TOTAL RETURN FUND IV CLASS A",USA,NMFQS,USD,FUND,
PTVE,"Pactiv Evergreen Inc",USA,NASDAQ,USD,"Common Stock",US69526K1051
PTVLF,"Pet Valu Holdings Ltd.",USA,PINK,USD,"Common Stock",
PTVRF,"Petro-Victory Energy Corp",USA,PINK,USD,"Common Stock",
PTWO,"Pono Capital Two Inc",USA,NASDAQ,USD,"Common Stock",
PTWOU,"Pono Capital Two Inc",USA,NASDAQ,USD,"Common Stock",
PTWOW,"Pono Capital Two Inc",USA,NASDAQ,USD,"Common Stock",
PTXFX,"PACIFIC CAPITAL TAX-FREE SECURITIES FUND CLASS Y",USA,NMFQS,USD,FUND,US6940488777
PTXKY,"XL Axiata Tbk PT ADR",USA,PINK,USD,"Common Stock",US69369R1005
PTXLF,"PTT Exploration and Production Public Company Limited",USA,PINK,USD,"Common Stock",
PTY,"PIMCO Corporate & Income Opportunity",USA,NYSE,USD,FUND,US72201B1017
PTYIX,"T. ROWE PRICE TAX-FREE HIGH YIELD FUND INC. T. ROWE PRICE TAX-FREE HIGH YIELD FUND-I CLASS",USA,NMFQS,USD,FUND,
PTZH,"Photozou Holdings Inc",USA,PINK,USD,"Common Stock",
PUBAX,"PIMCO UNCONSTRAINED BOND FUND A",USA,NMFQS,USD,FUND,US72201M4794
PUBC,"PureBase Corp",USA,PINK,USD,"Common Stock",US74624L2034
PUBCX,"PIMCO UNCONSTRAINED BOND FUND CLASS C",USA,NMFQS,USD,FUND,US72201M2970
PUBGY,"Publicis Groupe SA",USA,OTCQX,USD,"Common Stock",US74463M1062
PUBM,Pubmatic Inc,USA,NASDAQ,USD,"Common Stock",US74467Q1031
PUBRX,"PIMCO UNCONSTRAINED BOND FUND CLASS R",USA,NMFQS,USD,FUND,
PUCAX,"PRUDENTIAL UNCONSTRAINED BOND FUND CLASS A",USA,NMFQS,USD,FUND,
PUCCF,"Pancontinental Resources Corporation",USA,OTCQB,USD,"Common Stock",
PUCCX,"PRUDENTIAL UNCONSTRAINED BOND FUND CLASS C",USA,NMFQS,USD,FUND,
PUCK,"Goal Acquisitions Corp",USA,NASDAQ,USD,"Common Stock",US38021H1077
PUCKU,"Goal Acquisitions Corp Unit",USA,NASDAQ,USD,Unit,US38021H2067
PUCKW,"Goal Acquisitions Corp",USA,NASDAQ,USD,"Common Stock",
PUCPX,"PIMCO UNCONSTRAINED BOND FUND P",USA,NMFQS,USD,FUND,US72201M4539
PUCQX,"PRUDENTIAL UNCONSTRAINED BOND FUND CLASS Q",USA,NMFQS,USD,FUND,
PUCZX,"PRUDENTIAL UNCONSTRAINED BOND FUND CLASS Z",USA,NMFQS,USD,FUND,
PUDA,"Puda Coal New",USA,OTCCE,USD,"Common Stock",US7446743004
PUDAX,"PRUDENTIAL REAL ASSETS FUND CLASS A",USA,NMFQS,USD,FUND,
PUDCX,"PRUDENTIAL REAL ASSETS FUND CLASS C",USA,NMFQS,USD,FUND,
PUDQX,"PRUDENTIAL REAL ASSETS FUND CLASS Q",USA,NMFQS,USD,FUND,
PUDZX,"PRUDENTIAL REAL ASSETS FUND CLASS Z",USA,NMFQS,USD,FUND,US74440K7770
PUFCX,"PRUDENTIAL FINANCIAL SERVICES FUND CLASS C",USA,NMFQS,USD,FUND,
PUGCX,"PUTNAM GLOBAL EQUITY FUND CLASS C SHARES",USA,NMFQS,USD,FUND,
PUGE,"Puget Technologies Inc",USA,PINK,USD,"Common Stock",US74535X1063
PUI,"Invesco DWA Utilities Momentum ETF",USA,NASDAQ,USD,ETF,US73935X5914
PUICX,"PUTNAM INCOME FUND CLASS C SHARES",USA,NMFQS,USD,FUND,US7467923089
PUK,"Prudential Public Limited Company",USA,NYSE,USD,"Common Stock",US74435K2042
PUKPF,"Prudential plc",USA,PINK,USD,"Common Stock",
PULM,"Pulmatrix Inc",USA,NASDAQ,USD,"Common Stock",US74584P3010
PULS,"PGIM Ultra Short Bond",USA,"NYSE ARCA",USD,ETF,US69344A1079
PULT,"Putnam ETF Trust - Putnam ESG Ultra Short ETF",USA,"NYSE ARCA",USD,ETF,US7467298540
PUMP,"ProPetro Holding Corp",USA,NYSE,USD,"Common Stock",US74347M1080
PUMSY,"PUMA SE",USA,PINK,USD,"Common Stock",
PUMTX,"PACE Small/Medium Co Growth Equity Investments Class P2",USA,NMFQS,USD,"Mutual Fund",
PUMXF,"Puma Exploration Inc",USA,OTCQB,USD,"Common Stock",
PUMYX,"PACE SMALL/MEDIUM CO GROWTH EQUITY INVESTMENTS CLASS Y",USA,NMFQS,USD,FUND,
PUODY,"Promotora y Operadora de Infraestructura SAB de CV ADR",USA,PINK,USD,"Common Stock",US74343W1009
PUPOF,"Public Power Corporation S.A",USA,PINK,USD,"Common Stock",
PUPPX,"INTERNATIONAL FUND I R-4",USA,NMFQS,USD,FUND,
PUPS,"Pick Ups Plus Inc",USA,PINK,USD,"Common Stock",US7195741050
PURA,"Puration Inc",USA,PINK,USD,"Common Stock",US74609P1049
PURAX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS A",USA,NMFQS,USD,FUND,US7443361081
PURCX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS C",USA,NMFQS,USD,FUND,US7443363061
PURE,"Pure Bioscience Inc",USA,OTCQB,USD,"Common Stock",US74621T2096
PUREX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS R2",USA,NMFQS,USD,FUND,
PURGX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS R4",USA,NMFQS,USD,FUND,
PURRX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS R",USA,NMFQS,USD,FUND,
PURXX,"Putnam Money Market Fund",USA,NMFQS,USD,FUND,
PURYX,"PUTNAM RESEARCH FUND CLASS Y SHARES",USA,NMFQS,USD,FUND,
PURZX,"PRUDENTIAL GLOBAL REAL ESTATE FUND CLASS Z",USA,NMFQS,USD,FUND,US7443365041
PUSAX,"PREFERRED SECURITIES FUND R-1",USA,NMFQS,USD,FUND,
PUSOF,"Pushfor Investments Inc",USA,PINK,USD,"Common Stock",
PUSYX,"PUTNAM U S GOVERNMENT INCOME TRUST CLASS Y SHARES",USA,NMFQS,USD,FUND,US7468854093
PUTD,PUTD,USA,BATS,USD,ETF,
PUTIX,"PIMCO UNCONSTRAINED TAX MANAGED BOND FUND INSTITUTIONAL",USA,NMFQS,USD,FUND,
PUTKF,"PT United Tractors Tbk",USA,PINK,USD,"Common Stock",
PUTKY,"United Tractors Tbk PT ADR",USA,PINK,USD,"Common Stock",US69367T1088
PUTPX,"PIMCO UNCONSTRAINED TAX MANAGED BOND FUND CLASS P",USA,NMFQS,USD,FUND,
PUTRF,"PTT Public Company Limited",USA,PINK,USD,"Common Stock",
PUTRY,"PTT PCL ADR",USA,PINK,USD,"Common Stock",US69367C1053
PUTW,"WisdomTree CBOE S&P 500 PutWrite Strategy Fund",USA,"NYSE ARCA",USD,ETF,US97717X5602
PUVCX,"PUTNAM INTERNATIONAL CAPITAL OPPORTUNITIES CLASS C SHARES",USA,NMFQS,USD,FUND,
PUYI,"Puyi Inc ADR",USA,NASDAQ,USD,"Common Stock",US69373Y1091
PVADX,"ALLIANZGI NFJ SMALL-CAP VALUE FUND ADMINISTRATIVE",USA,NMFQS,USD,FUND,US0189187067
PVAL,"Putnam Focused Large Cap Value ETF",USA,"NYSE ARCA",USD,ETF,US7467293004
PVARF,"Porvair plc",USA,PINK,USD,"Common Stock",
PVBC,"Provident Bancorp Inc",USA,NASDAQ,USD,"Common Stock",US74383L1052
PVBK,"Pacific Valley Bank",USA,PINK,USD,"Common Stock",US69503P1012
PVCCX,"Pioneer Intrinsic Value Fund Class C",USA,NMFQS,USD,FUND,
PVCMX,"Palm Valley Capital Fund Investor Class",USA,NMFQS,USD,FUND,
PVCT,"Provectus Biopharmaceuticals Inc",USA,OTCQB,USD,"Common Stock",US74373P1084
PVCXX,"Money Market Obligations Trust - Federated Institutional Prime Value Obligations Fund",USA,NMFQS,USD,FUND,
PVDRF,"Providence Resources P.l.c",USA,PINK,USD,"Common Stock",
PVEG,"Pacific Vegas Global Strategies Inc",USA,OTCCE,USD,"Common Stock",
PVEJX,"MIDCAP VALUE FUND I CLASS J",USA,NMFQS,USD,FUND,
PVETX,"PACE Small/Medium Co Value Equity Investments Class P2",USA,NMFQS,USD,"Mutual Fund",
PVEYX,"PACE SMALL/MEDIUM CO VALUE EQUITY INVESTMENTS CLASS Y",USA,NMFQS,USD,FUND,
PVFAX,"PARADIGM VALUE FUND PARADIGM VALUE FUND",USA,NMFQS,USD,FUND,
PVFIX,"PINNACLE VALUE FUND PINNACLE VALUE FUND",USA,NMFQS,USD,FUND,
PVFYX,"PIONEER CORE EQUITY FUND PIONEER CORE EQUITY FUND: CLASS Y",USA,NMFQS,USD,FUND,
PVGDF,"Provenance Gold Corp",USA,OTCQB,USD,"Common Stock",
PVH,"PVH Corp",USA,NYSE,USD,"Common Stock",US6936561009
PVI,"Invesco VRDO Tax-Free ETF",USA,"NYSE ARCA",USD,ETF,US46138G8621
PVIVX,"PARADIGM MICRO-CAP FUND PARADIGM MICRO-CAP FUND",USA,NMFQS,USD,FUND,
PVL,"Permianville Royalty Trust",USA,NYSE,USD,"Common Stock",US71425H1005
PVLTF,"Beijing Energy International Holding Co. Ltd",USA,PINK,USD,"Common Stock",
PVMCF,"Pine Valley Mining Corp",USA,OTCCE,USD,"Common Stock",CA72301P1099
PVMIX,"MIDCAP VALUE FUND I INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US74253Q1922
PVNBX,"PUTNAM INTERNATIONAL CAPITAL OPPORTUNITIES CLASS B SHARES",USA,NMFQS,USD,FUND,
PVNC,"Prevention Insurance.Com",USA,PINK,USD,"Common Stock",
PVNNF,"P.V. Nano Cell Ltd",USA,PINK,USD,"Common Stock",
PVNO,"ProVision Operation Systems Inc",USA,PINK,USD,"Common Stock",
PVOXX,"Money Market Obligations Trust - Federated Institutional Prime Value Obligations Fund",USA,NMFQS,USD,FUND,
PVOZ,PVOZ,USA,PINK,USD,"Common Stock",
PVPAX,"PIMCO REALPATH BLEND 2040 FUND CLASS A",USA,NMFQS,USD,FUND,
PVPNX,"PIMCO REALPATH BLEND 2040 FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,
PVPRX,"PIMCO REALPATH BLEND 2040 FUND ADMINISTRATIVE CLASS",USA,NMFQS,USD,FUND,
PVQAX,"PIMCO REALPATH BLEND 2045 FUND CLASS A",USA,NMFQS,USD,FUND,
PVQDX,"PIMCO REALPATH BLEND 2045 FUND ADMINISTRATIVE CLASS",USA,NMFQS,USD,FUND,
PVQNX,"PIMCO REALPATH BLEND 2045 FUND INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,
PVRS,"Providence Resources Inc",USA,PINK,USD,"Common Stock",
PVSP,"Pervasip Corp",USA,PINK,USD,"Common Stock",US7157092005
PVSXX,"Money Market Obligations Trust - Federated Institutional Prime Value Obligations Fund",USA,NMFQS,USD,FUND,
PVTRF,"Pivotree Inc.",USA,OTCGREY,USD,"Common Stock",
PVVLF,"Partners Value Investments LP",USA,PINK,USD,"Common Stock",
PW,"Power REIT",USA,"NYSE MKT",USD,"Common Stock",US73933H1014
PW-PA,"Power REIT PFD SER A 7.75%",USA,"NYSE MKT",USD,"Preferred Stock",
PWASX,"PRINCIPAL LIFETIME 2020 FUND R-1",USA,NMFQS,USD,FUND,
PWB,"Invesco Dynamic Large Cap Growth ETF",USA,"NYSE ARCA",USD,ETF,US46137V7468
PWBK,"Pacific West Bancorp",USA,PINK,USD,"Common Stock",
PWC,"Invesco Dynamic Market ETF",USA,"NYSE ARCA",USD,ETF,US46137V7120
PWCDF,"Power Corporation of Canada",USA,PINK,USD,"Common Stock",
PWCIX,"PRINCIPAL CAPITAL APPRECIATION FUND (FKA WEST COAST EQUITY FUND) INSTITUTIONAL CLASS",USA,NMFQS,USD,FUND,US74254U4325
PWCO,"PwrCor Inc",USA,PINK,USD,"Common Stock",
